"PC1","PC2","Date","Coin"
0.409409768149611,-1.03038886140677,2021-03-25,"ETH"
0.29196999285916,-0.380369726680305,2021-03-26,"ETH"
0.167260378049359,0.0143092340822807,2021-03-27,"ETH"
0.124929922033333,0.151643314333506,2021-03-28,"ETH"
0.376901654073513,-0.388417973816203,2021-03-29,"ETH"
0.383940092262795,-0.360991958415447,2021-03-30,"ETH"
0.616339966944555,-1.05237680542672,2021-03-31,"ETH"
0.663871494812388,-1.11076271135967,2021-04-01,"ETH"
0.848877045219893,-1.45670429965865,2021-04-02,"ETH"
0.719996845983495,-1.20575687775017,2021-04-03,"ETH"
0.596595897402721,-0.661682980655369,2021-04-04,"ETH"
0.702327944810751,-0.911043172477818,2021-04-05,"ETH"
0.747790480630344,-0.928819461486336,2021-04-06,"ETH"
0.8892566794799,-1.54336263759438,2021-04-07,"ETH"
0.676244553411931,-0.561660845329773,2021-04-08,"ETH"
0.487613588115008,-0.0819233006937959,2021-04-09,"ETH"
0.653589770812165,-0.543960492370282,2021-04-10,"ETH"
0.506613087626315,-0.0743648973698086,2021-04-11,"ETH"
0.642541432576512,-0.223191456582087,2021-04-12,"ETH"
0.913776602886052,-0.91303027352774,2021-04-13,"ETH"
1.13457468865689,-1.45985891646229,2021-04-14,"ETH"
1.07661089114423,-1.16697052455523,2021-04-15,"ETH"
1.09438025987041,-1.53517149461451,2021-04-16,"ETH"
0.963267967757379,-1.18919483853151,2021-04-17,"ETH"
1.42544209271002,-2.83059181068865,2021-04-18,"ETH"
0.917303154263133,-1.35360575606492,2021-04-19,"ETH"
1.16818284003421,-1.81666746970121,2021-04-20,"ETH"
1.2086604200909,-1.75241503715231,2021-04-21,"ETH"
1.62893868272105,-3.06298374208985,2021-04-22,"ETH"
1.65819235642019,-3.23004145013438,2021-04-23,"ETH"
0.957308500497404,-1.1241550425965,2021-04-24,"ETH"
1.0520820822728,-1.09801222833269,2021-04-25,"ETH"
1.24658949634115,-1.39204083614511,2021-04-26,"ETH"
1.19273953031158,-1.136901389518,2021-04-27,"ETH"
1.34449688409952,-1.28938159935578,2021-04-28,"ETH"
1.29082015788977,-1.14238766004329,2021-04-29,"ETH"
1.23732937811154,-0.885361003407943,2021-04-30,"ETH"
1.29006714832964,-0.783568195853164,2021-05-01,"ETH"
1.26057517723237,-0.726087966705387,2021-05-02,"ETH"
2.02014054522321,-2.61216465353588,2021-05-03,"ETH"
2.35157228626014,-3.78286072270234,2021-05-04,"ETH"
2.07356736805615,-2.52025683109005,2021-05-05,"ETH"
1.99507804272275,-2.14294568735887,2021-05-06,"ETH"
1.82089662905934,-1.73991430183809,2021-05-07,"ETH"
2.32040651821224,-2.66427281168909,2021-05-08,"ETH"
2.36627148967286,-2.68617086605644,2021-05-09,"ETH"
2.69320921078352,-3.77538796922134,2021-05-10,"ETH"
2.53279795300577,-2.86575862826605,2021-05-11,"ETH"
2.81798338873151,-4.3377101682544,2021-05-12,"ETH"
3.07154232552475,-5.16786237832904,2021-05-13,"ETH"
2.40782431622287,-2.45134676299447,2021-05-14,"ETH"
2.05679939981652,-1.95168808480851,2021-05-15,"ETH"
2.21822790127627,-2.37620415100251,2021-05-16,"ETH"
2.23675290150193,-2.99759620836632,2021-05-17,"ETH"
1.94595480747226,-1.7589162019574,2021-05-18,"ETH"
2.77626914834103,-5.71946169286151,2021-05-19,"ETH"
2.48742436447525,-4.18823082961424,2021-05-20,"ETH"
1.90837442251306,-2.97966862771874,2021-05-21,"ETH"
1.5178634521157,-1.94363669065449,2021-05-22,"ETH"
1.79908800982,-3.20109791382506,2021-05-23,"ETH"
1.94112241487151,-2.9881767317445,2021-05-24,"ETH"
1.86647173152,-2.61173779176826,2021-05-25,"ETH"
1.74401552319451,-1.9779995059156,2021-05-26,"ETH"
1.40732010084591,-1.17451509449477,2021-05-27,"ETH"
1.44584309164146,-1.77903825087203,2021-05-28,"ETH"
1.20677694770198,-1.22966730423555,2021-05-29,"ETH"
1.07175219470997,-0.507341649700808,2021-05-30,"ETH"
1.32792026888427,-0.965646936424896,2021-05-31,"ETH"
1.14064785232374,-0.662173375571716,2021-06-01,"ETH"
1.22315598490454,-0.676530155303294,2021-06-02,"ETH"
1.36193344347126,-0.874677899420982,2021-06-03,"ETH"
1.44300482009141,-1.23453113022192,2021-06-04,"ETH"
1.31662541525768,-0.907501942916613,2021-06-05,"ETH"
1.22421292537443,-0.436469533673283,2021-06-06,"ETH"
1.32231470277473,-0.910333601054458,2021-06-07,"ETH"
1.59796699951604,-1.92485679582869,2021-06-08,"ETH"
1.44837890508568,-1.41150339417069,2021-06-09,"ETH"
1.15563029537289,-0.773630412453067,2021-06-10,"ETH"
1.00247706384987,-0.424621056519748,2021-06-11,"ETH"
0.999901645706415,-0.517158702845088,2021-06-12,"ETH"
1.06838445711341,-0.645990133040493,2021-06-13,"ETH"
1.06864151472376,-0.63709521804608,2021-06-14,"ETH"
1.20672411723746,-0.79804049593581,2021-06-15,"ETH"
0.933303159075518,-0.379875087323947,2021-06-16,"ETH"
0.862414991206084,-0.184887368594253,2021-06-17,"ETH"
0.862957804440993,-0.253719179703129,2021-06-18,"ETH"
0.647849388174897,0.0695350014702711,2021-06-19,"ETH"
0.741263922153077,-0.280513192966351,2021-06-20,"ETH"
0.831555351053282,-1.31729147465466,2021-06-21,"ETH"
0.838529205807933,-1.49305918798988,2021-06-22,"ETH"
0.643379601817513,-0.870025378110535,2021-06-23,"ETH"
0.418154975773994,-0.143219894734319,2021-06-24,"ETH"
0.387515743304241,-0.381173920688596,2021-06-25,"ETH"
0.308526438455124,-0.20016678242419,2021-06-26,"ETH"
0.350180966107597,-0.129261116938698,2021-06-27,"ETH"
0.576026415425559,-0.618888104156159,2021-06-28,"ETH"
0.612161657999411,-0.546066362511345,2021-06-29,"ETH"
0.66796031947741,-0.641038141618423,2021-06-30,"ETH"
0.687588292134942,-0.934900703615722,2021-07-01,"ETH"
0.799913588032209,-1.17018880611548,2021-07-02,"ETH"
0.437023982492758,0.115646446794412,2021-07-03,"ETH"
0.52428903947188,0.000829978476792476,2021-07-04,"ETH"
0.534383459918998,-0.11027581662063,2021-07-05,"ETH"
0.62464578887464,-0.171461999950528,2021-07-06,"ETH"
0.71829422869329,-0.519849651449397,2021-07-07,"ETH"
0.600549703372101,-0.398978892653695,2021-07-08,"ETH"
0.634467153006608,-0.467425303985808,2021-07-09,"ETH"
0.62286337185982,-0.280284706417773,2021-07-10,"ETH"
0.502771140470857,0.0867519979174443,2021-07-11,"ETH"
0.38499882170504,0.439431750403863,2021-07-12,"ETH"
0.300724471502308,0.20519855339812,2021-07-13,"ETH"
0.39936168136654,0.0547497876271514,2021-07-14,"ETH"
0.446764242167143,-0.0962648963797699,2021-07-15,"ETH"
0.380495843130482,0.0864506331235406,2021-07-16,"ETH"
0.329113174814667,0.117664564635039,2021-07-17,"ETH"
0.318921383282705,0.295856568743157,2021-07-20,"ETH"
0.53731180448021,-0.134705038194609,2021-07-21,"ETH"
0.690283327771552,-0.601172376402077,2021-07-22,"ETH"
0.647146272442627,-0.21212165898241,2021-07-23,"ETH"
0.60893975049002,-0.140867360100878,2021-07-24,"ETH"
0.650703433185943,0.0123101419829718,2021-07-25,"ETH"
0.597062405370204,0.263855046570937,2021-07-26,"ETH"
1.07651824393265,-1.4238261845063,2021-07-27,"ETH"
0.951527918118848,-0.838823090406358,2021-07-28,"ETH"
0.868040422734834,-0.177757304464158,2021-08-01,"ETH"
1.02348323482137,-0.535898502765503,2021-08-02,"ETH"
1.02117799152762,-0.620333256005917,2021-08-03,"ETH"
1.16236085191998,-0.560141252421805,2021-08-04,"ETH"
1.31630390559359,-0.820293810706778,2021-08-05,"ETH"
1.50028214001078,-0.905119675415857,2021-08-11,"ETH"
1.41977540550581,-0.728409458732016,2021-08-12,"ETH"
1.51093231941184,-0.688178808744356,2021-08-13,"ETH"
1.44167060784963,-0.495036470295076,2021-08-14,"ETH"
1.33460090218194,-0.115695388021991,2021-08-15,"ETH"
1.32392420316921,-0.366692251881485,2021-08-16,"ETH"
1.34527817498902,-0.49157308039756,2021-08-17,"ETH"
1.42981983574224,-0.697137953158328,2021-08-18,"ETH"
1.41126127028175,-0.216605693066685,2021-08-19,"ETH"
1.35285273288529,0.00765094744868113,2021-08-20,"ETH"
1.40683691412725,-0.112177204290437,2021-08-21,"ETH"
1.27601437785224,0.329941784617173,2021-08-23,"ETH"
1.39121534022829,-0.115413949131684,2021-08-24,"ETH"
1.35793853839263,0.0504505805986003,2021-08-26,"ETH"
1.39046877497076,0.206752823198627,2021-08-27,"ETH"
1.21135242649338,0.624560956029532,2021-08-29,"ETH"
1.25034548952878,0.623717578888511,2021-08-30,"ETH"
1.56671633591419,-0.045220916870562,2021-08-31,"ETH"
1.97976826259391,-0.986326876209331,2021-09-01,"ETH"
2.0872913461868,-1.16518114361739,2021-09-02,"ETH"
1.98717283575094,-0.589337898380788,2021-09-03,"ETH"
2.0148251669195,-0.806381590779255,2021-09-04,"ETH"
1.91276371871406,-0.20894754505707,2021-09-05,"ETH"
1.78748150113597,0.170159833925385,2021-09-06,"ETH"
1.58998394503757,0.119622523820925,2021-09-07,"ETH"
2.25318806220263,-1.86927767872841,2021-09-08,"ETH"
1.98426942504448,-1.1267363494986,2021-09-09,"ETH"
1.68557002555821,-0.374779941611653,2021-09-10,"ETH"
1.67895882358251,-0.217067972872689,2021-09-11,"ETH"
1.65498387596481,0.191167408647977,2021-09-12,"ETH"
1.5199450269032,0.315374596996955,2021-09-13,"ETH"
1.78365625383274,-0.37727628139658,2021-09-14,"ETH"
1.73188213006826,0.0595489603318338,2021-09-15,"ETH"
1.67507920897948,0.252692705805155,2021-09-16,"ETH"
1.67964703311187,-0.0626134569103372,2021-09-17,"ETH"
1.6565869085815,0.258182008909634,2021-09-18,"ETH"
1.52133368418249,0.496847754570282,2021-09-19,"ETH"
1.3424432707747,0.653451245836555,2021-09-20,"ETH"
1.6677101478709,-0.589419146323972,2021-09-21,"ETH"
1.86456919794757,-0.91488845530073,2021-09-22,"ETH"
1.72184156107283,-0.482270659722038,2021-09-23,"ETH"
1.45502053334766,0.199879670074008,2021-09-24,"ETH"
1.74494096138792,-0.584401183477363,2021-09-25,"ETH"
1.63023335613448,-0.0506402335057293,2021-09-26,"ETH"
1.61587160812593,-0.275671576541472,2021-09-27,"ETH"
1.43576859888433,0.0737031028545364,2021-09-28,"ETH"
1.40682857659494,0.247967916407335,2021-09-29,"ETH"
1.43543692795673,0.383919873603144,2021-09-30,"ETH"
1.6520742001934,0.237505376516329,2021-10-01,"ETH"
1.8462681814297,-0.195186734603361,2021-10-02,"ETH"
1.74953780637786,0.0670682532629797,2021-10-03,"ETH"
1.64808303223685,0.352968319636335,2021-10-04,"ETH"
1.81549236687077,0.222295696867859,2021-10-05,"ETH"
1.80570380328266,0.297921804727453,2021-10-06,"ETH"
1.96575682611547,-0.210091575118176,2021-10-07,"ETH"
1.89046208000979,0.116563312228374,2021-10-08,"ETH"
1.77322107868352,0.373680724760794,2021-10-09,"ETH"
1.58791352793554,0.756630681558931,2021-10-10,"ETH"
1.80818787082106,0.394703180814261,2021-10-11,"ETH"
1.89458139246795,0.209659088018899,2021-10-13,"ETH"
1.90388150017357,0.378917732119999,2021-10-14,"ETH"
1.971455825458,0.0569778470024656,2021-10-15,"ETH"
2.04914571891018,-0.0545802016335576,2021-10-16,"ETH"
1.9092138551395,0.388107187434534,2021-10-17,"ETH"
1.85795124737819,0.470728857623622,2021-10-18,"ETH"
1.94926272354028,0.321564510766524,2021-10-19,"ETH"
2.05710606791503,0.472694229445067,2021-10-20,"ETH"
2.14942939018331,0.0749624280043297,2021-10-21,"ETH"
2.90887690812928,-2.43998079102217,2021-10-22,"ETH"
2.19562169552901,0.102501726343627,2021-10-23,"ETH"
2.05011782780851,0.575286561003923,2021-10-24,"ETH"
2.15832941102326,0.598638450175915,2021-10-25,"ETH"
2.14582997967161,0.552445417714524,2021-10-26,"ETH"
2.12090832197725,0.381653153090585,2021-10-27,"ETH"
2.49446471643533,-0.507905811355367,2021-10-28,"ETH"
2.58413880015427,-0.612639305483917,2021-10-29,"ETH"
2.46251248837512,-0.194356341091489,2021-10-30,"ETH"
2.15987156442001,0.645771216500883,2021-10-31,"ETH"
2.30188444826243,0.438029284775947,2021-11-01,"ETH"
2.45810258499371,0.390181131324224,2021-11-02,"ETH"
2.55257205386885,0.134460028227008,2021-11-03,"ETH"
2.46045034508185,0.0476789804450906,2021-11-04,"ETH"
2.41153250927648,0.352429170183539,2021-11-05,"ETH"
2.32868765713531,0.654989971546804,2021-11-06,"ETH"
2.46891403031962,0.544245697267578,2021-11-07,"ETH"
2.48150357168596,0.82565544707572,2021-11-08,"ETH"
2.65546112539007,0.247333928351179,2021-11-09,"ETH"
2.57748753563019,0.285914243487527,2021-11-10,"ETH"
2.79471593557094,-0.0903181993343311,2021-11-11,"ETH"
2.6179487837104,0.458930915773985,2021-11-12,"ETH"
2.66622118850352,0.297580283646841,2021-11-13,"ETH"
2.40107073650112,0.891153301154712,2021-11-14,"ETH"
2.44892914101861,0.920286058426129,2021-11-15,"ETH"
2.31905970384759,0.518075871324712,2021-11-16,"ETH"
2.83932386004451,-0.515968287904946,2021-11-17,"ETH"
2.60580122501026,0.0959966119517295,2021-11-18,"ETH"
2.5216435583189,-0.00402028929748782,2021-11-19,"ETH"
2.51754527471029,0.221173337976262,2021-11-20,"ETH"
2.33274970952508,0.667759749596904,2021-11-21,"ETH"
2.29853044344325,0.810522816150957,2021-11-22,"ETH"
2.59352855401477,0.242509839072886,2021-11-23,"ETH"
2.61734612043671,0.0779637807447341,2021-11-24,"ETH"
2.45623445321635,0.334487563554207,2021-11-25,"ETH"
2.28122816591944,0.296533683268821,2021-11-26,"ETH"
2.59403182800494,-0.494480375907322,2021-11-27,"ETH"
2.43913582606717,0.694937401911232,2021-11-28,"ETH"
2.42465069730898,0.580043500053804,2021-11-29,"ETH"
2.60076556340201,0.348055146741393,2021-11-30,"ETH"
2.9754076121355,-0.639536202445138,2021-12-01,"ETH"
2.83895580000994,-0.3247028949997,2021-12-02,"ETH"
2.5536989717502,0.142205746262095,2021-12-03,"ETH"
2.64774560590886,-0.311661901995893,2021-12-04,"ETH"
3.08595072468193,-1.44525507827323,2021-12-05,"ETH"
2.79403734983522,-0.1100197080464,2021-12-06,"ETH"
2.90850949598115,-0.542058562302151,2021-12-07,"ETH"
2.70726484913739,0.249580509472495,2021-12-08,"ETH"
2.48156641505963,0.421979424839325,2021-12-09,"ETH"
2.46841929848813,0.142107314149235,2021-12-10,"ETH"
2.63661216406486,-0.228378093120986,2021-12-11,"ETH"
2.49939311557432,0.410985822487504,2021-12-12,"ETH"
2.30220062391113,0.957089072333324,2021-12-13,"ETH"
2.64505217646829,0.0743081735842157,2021-12-14,"ETH"
2.57183609655402,0.357114651373508,2021-12-15,"ETH"
2.67737521323431,-0.20494929799231,2021-12-16,"ETH"
2.40716458966269,0.472823337490244,2021-12-17,"ETH"
2.61184851802713,0.136228690170059,2021-12-18,"ETH"
2.47949078466386,0.537868610317307,2021-12-19,"ETH"
2.44661441070578,0.799978980419925,2021-12-20,"ETH"
2.66136866735605,0.324475069335239,2021-12-21,"ETH"
2.47818087888129,0.739678151145526,2021-12-22,"ETH"
2.44135693765698,0.968618749113896,2021-12-23,"ETH"
2.55657746374919,0.567126965939174,2021-12-24,"ETH"
2.41634958355734,1.0282740794221,2021-12-25,"ETH"
2.34481881965446,1.15330403003563,2021-12-26,"ETH"
2.3602938990862,1.16790209768804,2021-12-27,"ETH"
2.25735292246412,1.1705909119956,2021-12-28,"ETH"
2.4084849856184,0.62253610950024,2021-12-29,"ETH"
2.38471242986323,0.850456741195328,2021-12-30,"ETH"
2.26465017690333,1.01692598126355,2021-12-31,"ETH"
2.29984457218617,0.933184803932156,2022-01-01,"ETH"
2.28907609652943,0.929161819851684,2022-01-01,"ETH"
2.26753074508727,1.34668585092322,2022-01-02,"ETH"
2.29543994893383,1.35419477248821,2022-01-03,"ETH"
2.41810842716651,1.15854203362707,2022-01-04,"ETH"
1.7178314910929,0.791473114642979,2022-01-05,"ETH"
1.7855150905422,0.342109950299704,2022-01-06,"ETH"
1.82121663945024,-0.183798764071934,2022-01-07,"ETH"
1.75537401089538,-0.182805026518264,2022-01-08,"ETH"
2.26788193524274,0.837236165409505,2022-01-09,"ETH"
2.0372825187857,1.16352733963445,2022-01-10,"ETH"
2.32021206586494,0.476917842689428,2022-01-11,"ETH"
2.30387356005586,0.925696357240394,2022-01-12,"ETH"
2.24912737051055,0.886291639953785,2022-01-13,"ETH"
2.25977436360339,1.00946281729641,2022-01-14,"ETH"
2.11272391397196,1.11877575378835,2022-01-15,"ETH"
2.06870230129967,1.46453792298358,2022-01-16,"ETH"
2.07007408003177,1.4491840785173,2022-01-17,"ETH"
2.17764649726528,1.20385964686912,2022-01-18,"ETH"
2.12019671505742,1.11610240616089,2022-01-19,"ETH"
2.10546973258934,1.11479414918701,2022-01-20,"ETH"
1.96831559198414,1.05822041162567,2022-01-21,"ETH"
2.37464195301095,-0.356012167777436,2022-01-22,"ETH"
2.39223819553493,-0.260067569074237,2022-01-23,"ETH"
2.01245888414334,0.719550596494585,2022-01-24,"ETH"
2.28957404745546,-0.336769677867752,2022-01-25,"ETH"
2.03412761416422,0.82347353726601,2022-01-26,"ETH"
2.15900327169914,0.349029531569909,2022-01-27,"ETH"
2.03439019262037,0.777882301107613,2022-01-28,"ETH"
2.02911044983274,0.98395568020873,2022-01-29,"ETH"
1.92270342224295,1.30091489553793,2022-01-30,"ETH"
1.92281342807606,1.46987391465665,2022-01-31,"ETH"
2.14064838505917,1.05206522432824,2022-02-01,"ETH"
2.09930443885934,1.11478053992473,2022-02-02,"ETH"
1.97992521662688,0.999394482510418,2022-02-03,"ETH"
2.23660118988765,1.13081066167154,2022-02-06,"ETH"
2.13340217796977,1.48040416162502,2022-02-07,"ETH"
2.29943873412696,1.00769917465806,2022-02-08,"ETH"
2.45189547155938,0.806024064511336,2022-02-09,"ETH"
2.27040320645762,1.04486117103816,2022-02-10,"ETH"
2.28559087131545,0.571902803420589,2022-02-11,"ETH"
2.2673463414412,0.809174694222831,2022-02-12,"ETH"
2.17678736028838,1.29956597790398,2022-02-13,"ETH"
2.12590983692026,1.50656676654667,2022-02-14,"ETH"
2.3034915869607,1.23095157885443,2022-02-15,"ETH"
2.27291122109072,1.02101429565055,2022-02-16,"ETH"
2.16159439491085,1.11542470966268,2022-02-17,"ETH"
2.21281990906984,0.838502848846107,2022-02-18,"ETH"
2.16858030129523,0.841693930802046,2022-02-19,"ETH"
1.95642764372572,1.38993888517894,2022-02-20,"ETH"
2.0423756965213,1.2039611213195,2022-02-21,"ETH"
2.19481863498327,0.555004890597716,2022-02-22,"ETH"
2.12034598513585,0.769006521813907,2022-02-23,"ETH"
2.03827664301398,1.04909922164389,2022-02-24,"ETH"
2.59714271996271,-0.486191711770853,2022-02-25,"ETH"
2.22360738937531,0.692239903071825,2022-02-26,"ETH"
2.06273124900686,1.22861884078511,2022-02-27,"ETH"
2.27965815359125,0.738253244236037,2022-02-28,"ETH"
2.40129428288188,0.525452225702881,2022-03-01,"ETH"
2.36726789640951,0.598497018022988,2022-03-02,"ETH"
2.21053914858251,0.752201105396973,2022-03-03,"ETH"
2.07215133236983,1.05124551407817,2022-03-04,"ETH"
2.09219394929201,0.878176982442263,2022-03-05,"ETH"
1.85254665164282,1.49013613128845,2022-03-06,"ETH"
1.77654560105995,1.39615601828366,2022-03-07,"ETH"
2.04957852087348,0.898087023824896,2022-03-08,"ETH"
2.06098888740681,0.94351835397075,2022-03-09,"ETH"
2.12856469521037,0.932885726079473,2022-03-10,"ETH"
2.02749952302795,1.03745821780658,2022-03-11,"ETH"
2.07385721123025,1.20602642823361,2022-03-12,"ETH"
1.80727825244059,1.71341353640583,2022-03-13,"ETH"
1.90375231871279,1.5124233003002,2022-03-14,"ETH"
1.9484059657346,1.2879593456887,2022-03-15,"ETH"
2.10147775931911,1.17662277967429,2022-03-16,"ETH"
2.295321554637,0.511883907647745,2022-03-17,"ETH"
2.1804212901439,1.16907583904639,2022-03-18,"ETH"
2.29074835128523,1.01543680657711,2022-03-19,"ETH"
2.08808628404187,1.36737378738302,2022-03-20,"ETH"
2.17568028673827,1.30257780063035,2022-03-21,"ETH"
2.23026604200703,1.05453282175308,2022-03-22,"ETH"
2.33359972715967,0.907155079553587,2022-03-23,"ETH"
2.30320951403302,1.02703227625543,2022-03-24,"ETH"
2.42597950831023,0.880468692781652,2022-03-25,"ETH"
2.3569009597643,0.9152703386271,2022-03-26,"ETH"
2.20983866640618,1.62939133137599,2022-03-27,"ETH"
2.38684876365477,1.25682154341656,2022-03-28,"ETH"
2.5891517601736,0.671580460659989,2022-03-29,"ETH"
2.60173669665489,0.736465906900523,2022-03-30,"ETH"
2.40505573201363,1.04999782008156,2022-03-31,"ETH"
2.58145355793226,0.890317002031942,2022-04-01,"ETH"
2.64538884361601,0.569234295446392,2022-04-02,"ETH"
2.74180005714629,0.356714427705262,2022-04-03,"ETH"
2.52264489801141,1.07927576848565,2022-04-04,"ETH"
2.56437696330686,0.820197167174235,2022-04-05,"ETH"
2.41800990603845,0.977200857587772,2022-04-06,"ETH"
2.77790849333553,0.00838244420200213,2022-04-07,"ETH"
2.48630608010869,0.896627412851737,2022-04-08,"ETH"
2.53147255040092,0.767698946165688,2022-04-09,"ETH"
2.27583953505471,1.49762199480075,2022-04-10,"ETH"
2.27397463833109,1.4582200936706,2022-04-11,"ETH"
2.51018753726288,0.429266153480463,2022-04-12,"ETH"
2.53295720200847,0.64236410671857,2022-04-13,"ETH"
2.39192406688,0.953271586606107,2022-04-14,"ETH"
2.39068107709117,0.90585419652764,2022-04-15,"ETH"
2.3025707972247,1.20472197012972,2022-04-16,"ETH"
2.26602362279493,1.54773210456504,2022-04-17,"ETH"
2.34338402416646,1.52041591563468,2022-04-18,"ETH"
2.56660789162772,0.736023244585967,2022-04-19,"ETH"
2.37243225853909,1.13620473717329,2022-04-20,"ETH"
2.42023007583728,0.998980966768549,2022-04-21,"ETH"
2.56331005525041,0.519534070957062,2022-04-22,"ETH"
2.47908095935966,0.928507636985022,2022-04-23,"ETH"
2.26300046750547,1.59862832356327,2022-04-24,"ETH"
2.30233235264438,1.54608824286369,2022-04-25,"ETH"
2.49987577299865,0.365334258526845,2022-04-26,"ETH"
2.39490370328985,0.74278293256775,2022-04-27,"ETH"
2.4326740038912,0.822102491853915,2022-04-28,"ETH"
2.40515457613629,0.706641762155386,2022-04-29,"ETH"
2.43951691442351,0.7663944281137,2022-04-30,"ETH"
2.39683172764148,1.26454752353778,2022-05-01,"ETH"
2.41992290659566,1.08267079214843,2022-05-02,"ETH"
2.54420898105272,0.819231347880707,2022-05-03,"ETH"
2.3438062449619,1.20818006885585,2022-05-04,"ETH"
2.38891036791639,0.801701596195703,2022-05-05,"ETH"
2.45039263653593,0.479757440475198,2022-05-06,"ETH"
2.44381366782727,0.519774938157968,2022-05-07,"ETH"
2.30522570903877,1.27975278255331,2022-05-08,"ETH"
2.4393206479284,0.566208074809748,2022-05-09,"ETH"
2.69446614037635,-0.730421700719198,2022-05-10,"ETH"
2.85585449644643,-0.879470189372752,2022-05-11,"ETH"
2.90734987383648,-1.81108819028967,2022-05-12,"ETH"
2.98515870788385,-1.29765041678007,2022-05-13,"ETH"
2.31714897790087,0.203989528696002,2022-05-14,"ETH"
2.24749521305959,1.1219026409171,2022-05-15,"ETH"
2.15267852448858,1.10234545722926,2022-05-16,"ETH"
2.33322405901004,0.595372545905065,2022-05-17,"ETH"
2.2486110812737,0.893114376203284,2022-05-18,"ETH"
2.18599324366487,0.966805516403299,2022-05-19,"ETH"
2.22851177163225,0.79768780402016,2022-05-20,"ETH"
2.15887404534141,1.08773132102508,2022-05-21,"ETH"
1.90613138388767,1.68984383562007,2022-05-22,"ETH"
1.96287608853339,1.51394296325111,2022-05-23,"ETH"
2.12859946867854,1.07674945222662,2022-05-24,"ETH"
2.02777199060911,1.21743306741407,2022-05-25,"ETH"
1.92716161510215,1.2316668527704,2022-05-26,"ETH"
2.23681484542643,0.349106819479149,2022-05-27,"ETH"
2.26669207112135,0.183782977969133,2022-05-28,"ETH"
1.97848407625851,1.30363119864615,2022-05-29,"ETH"
1.99346905685989,1.50776375688889,2022-05-30,"ETH"
2.19407849936942,0.689667955404966,2022-05-31,"ETH"
2.04440896115793,0.788354077517265,2022-06-01,"ETH"
2.17044966601835,0.584831406139477,2022-06-02,"ETH"
2.07058415436161,0.900345060859453,2022-06-03,"ETH"
2.17058418956802,1.07799761979983,2022-06-04,"ETH"
1.88725165710909,1.64063833663744,2022-06-05,"ETH"
1.84289598477673,1.60796654778132,2022-06-06,"ETH"
2.13002601339591,0.900400363436069,2022-06-07,"ETH"
2.37938549340928,0.296982728965401,2022-06-08,"ETH"
2.12565404010333,0.793931436464556,2022-06-09,"ETH"
1.82753741997141,1.42050675546429,2022-06-10,"ETH"
2.01446872528878,0.792976151548694,2022-06-11,"ETH"
2.11736313357816,0.568305087394331,2022-06-12,"ETH"
1.93120283996505,0.285490400456602,2022-06-13,"ETH"
2.51220867821249,-1.96298209526004,2022-06-14,"ETH"
1.98668227486377,-0.689277190149612,2022-06-15,"ETH"
2.16473552054184,-1.28872580714841,2022-06-16,"ETH"
1.6110973655327,0.661169404983919,2022-06-17,"ETH"
1.45989327322014,1.01035292320691,2022-06-18,"ETH"
1.59965844202991,0.34230458945472,2022-06-19,"ETH"
1.62437207639816,0.29470685716875,2022-06-20,"ETH"
1.74299467886303,0.526912836544991,2022-06-21,"ETH"
1.52171902449238,0.950751214715593,2022-06-22,"ETH"
1.51008216543875,0.984175043615292,2022-06-23,"ETH"
1.52888547368511,0.988686468996066,2022-06-24,"ETH"
1.66606191953822,0.835212200198443,2022-06-25,"ETH"
1.40001121158811,1.19837782515339,2022-06-26,"ETH"
1.47811133182332,1.26076856652425,2022-06-27,"ETH"
1.40993338710043,1.17437567141541,2022-06-28,"ETH"
1.41016298511104,1.06667983758678,2022-06-29,"ETH"
1.23200189138008,0.845506862330609,2022-06-30,"ETH"
1.13813189660192,0.743815854359296,2022-07-01,"ETH"
1.23720894467692,0.578699707853843,2022-07-02,"ETH"
1.05714751907785,1.28989581227016,2022-07-03,"ETH"
1.03706841516487,1.43785314767724,2022-07-04,"ETH"
1.20410929637095,0.915908423307335,2022-07-05,"ETH"
1.22435324075559,0.76016327007363,2022-07-06,"ETH"
1.23019465432162,0.852411965343787,2022-07-07,"ETH"
1.22850360477807,0.979715960974338,2022-07-08,"ETH"
1.26550156225218,0.776461956324826,2022-07-09,"ETH"
1.07040408001626,1.45537034589907,2022-07-10,"ETH"
1.03652042088012,1.20178228254009,2022-07-11,"ETH"
1.11641928576239,1.10841263065155,2022-07-12,"ETH"
1.04428179279237,1.0842711268998,2022-07-13,"ETH"
1.27551318872174,0.524690724136754,2022-07-14,"ETH"
1.30382735507531,0.676545520329102,2022-07-15,"ETH"
1.39806318102228,0.661408225178572,2022-07-16,"ETH"
1.40905924154752,0.447584236866186,2022-07-17,"ETH"
1.45338864304925,0.753567979125003,2022-07-18,"ETH"
1.76573357114909,-0.184218276422077,2022-07-19,"ETH"
1.76570851365619,-0.312156903727978,2022-07-20,"ETH"
1.59267027783731,0.215713746978201,2022-07-21,"ETH"
1.52853131386792,0.428030171972474,2022-07-22,"ETH"
1.59732539879579,0.584990242163263,2022-07-23,"ETH"
1.50176465836486,0.859915248178752,2022-07-24,"ETH"
1.40300965946431,0.728086414546462,2022-07-25,"ETH"
1.52505756680847,0.394077313386852,2022-07-26,"ETH"
1.5349248639707,0.586732134947283,2022-07-27,"ETH"
