"PC1","PC2","Date","Coin"
-1.60622046370689,-2.05862002465657,2021-04-22,"BTC"
-1.88548221946638,-2.32656807061929,2021-04-23,"BTC"
-1.22414342554109,-1.25979388863588,2021-04-24,"BTC"
-1.18955036656748,-1.12387784313797,2021-04-25,"BTC"
-1.45512712248899,-1.69831456809558,2021-04-26,"BTC"
-1.25053461275987,-1.52464212400983,2021-04-27,"BTC"
-1.16118322746856,-1.4900687211316,2021-04-28,"BTC"
-1.06194426118544,-1.38855315311929,2021-04-29,"BTC"
-1.16420616179017,-1.77714442694056,2021-04-30,"BTC"
-0.994538755619885,-1.51634741736561,2021-05-01,"BTC"
-1.0410569640959,-1.2651113576286,2021-05-02,"BTC"
-1.31584951252949,-1.64986145888879,2021-05-03,"BTC"
-1.61746687104019,-1.90186420221741,2021-05-04,"BTC"
-1.65824184393114,-2.1247353689494,2021-05-05,"BTC"
-1.62151759707389,-2.08906199920554,2021-05-06,"BTC"
-1.57808959695998,-2.1151530387371,2021-05-07,"BTC"
-1.51000567911977,-2.11136056469728,2021-05-08,"BTC"
-1.48292108676276,-2.10449309307144,2021-05-09,"BTC"
-1.52532654120883,-2.15408093042456,2021-05-10,"BTC"
-1.28184512432551,-1.93030745336381,2021-05-11,"BTC"
-1.4503016171017,-1.9317315409017,2021-05-12,"BTC"
-1.68760355298196,-2.60946550362387,2021-05-13,"BTC"
-0.808530455415658,-1.57880460434626,2021-05-14,"BTC"
-0.833087389282801,-1.51796992989467,2021-05-15,"BTC"
-0.884767850263179,-1.64178318041931,2021-05-16,"BTC"
-1.05298198152735,-1.78819285471333,2021-05-17,"BTC"
-0.734411381594501,-1.24986304924783,2021-05-18,"BTC"
-2.03061245227074,-2.81682384481247,2021-05-19,"BTC"
-1.40210228017279,-1.97856442044321,2021-05-20,"BTC"
-1.32661084704472,-1.6230895855767,2021-05-21,"BTC"
-0.943191188712106,-0.959540114524445,2021-05-22,"BTC"
-1.45577091768445,-1.35018969585896,2021-05-23,"BTC"
-1.34715836388591,-1.23435457904436,2021-05-24,"BTC"
-1.09952856591182,-0.931068607668899,2021-05-25,"BTC"
-0.971498319507818,-0.856411449976971,2021-05-26,"BTC"
-1.24800734796527,-0.493888744791707,2021-05-27,"BTC"
-0.596201187279589,-0.879026040339146,2021-05-28,"BTC"
0.00633191616897528,-0.656198990817957,2021-05-29,"BTC"
0.154426692397328,-0.270487513204709,2021-05-30,"BTC"
-0.00734745491507999,-0.544105912192697,2021-05-31,"BTC"
0.0450356403896703,-0.387267986188005,2021-06-01,"BTC"
0.0436557729257536,-0.384257036687832,2021-06-02,"BTC"
-0.0924598044639043,-0.51071234412327,2021-06-03,"BTC"
-0.512004562419023,-0.489510396627562,2021-06-04,"BTC"
-0.785280606634365,-0.172986624743546,2021-06-05,"BTC"
-0.800036994019072,0.0333037151327168,2021-06-06,"BTC"
-0.87616822256977,0.0221873171101882,2021-06-07,"BTC"
-1.15309308598037,-0.41138300063312,2021-06-08,"BTC"
-1.24807835753748,-0.715564542954014,2021-06-09,"BTC"
-1.04520850112839,-0.407476709954093,2021-06-10,"BTC"
-0.967583899679819,-0.307080156985086,2021-06-11,"BTC"
-0.96701601181977,-0.190987854190792,2021-06-12,"BTC"
-1.10748790422572,-0.423330036465329,2021-06-13,"BTC"
-1.25151745053502,-0.511496562016341,2021-06-14,"BTC"
-1.31630228832853,-0.607462887244257,2021-06-15,"BTC"
-1.18911744827829,-0.307219225816339,2021-06-16,"BTC"
-1.17341051980929,-0.230070617132898,2021-06-17,"BTC"
-1.16641553262012,-0.086718385829635,2021-06-18,"BTC"
-1.09148679950712,0.0594921092838472,2021-06-19,"BTC"
-1.19642692890205,-0.0893945223612383,2021-06-20,"BTC"
-1.46715316991497,-0.318762518703176,2021-06-21,"BTC"
-1.63773915780983,-0.512398020412272,2021-06-22,"BTC"
-1.45250088510501,-0.226412123076124,2021-06-23,"BTC"
-1.2690209372433,0.0913374619093575,2021-06-24,"BTC"
-1.42515614170415,0.0639713230621869,2021-06-25,"BTC"
-1.44475909692625,0.0913616725835456,2021-06-26,"BTC"
-1.44726660713803,0.0600455981137454,2021-06-27,"BTC"
-1.45313723785241,0.122858767587619,2021-06-28,"BTC"
-1.5748272178077,-0.0469515260883115,2021-06-29,"BTC"
-1.53474286374218,0.10565702106356,2021-06-30,"BTC"
-1.62413706832479,0.0853779945861381,2021-07-01,"BTC"
-1.66645520525284,0.0509574275671418,2021-07-02,"BTC"
-1.6954154699894,0.523780444840422,2021-07-03,"BTC"
-1.79101810260428,0.515471124681613,2021-07-04,"BTC"
-1.8080466967244,0.543407789385526,2021-07-05,"BTC"
-1.82818757434415,0.529725530149819,2021-07-06,"BTC"
-1.80981292695919,0.556620329287242,2021-07-07,"BTC"
-1.73357635001698,0.665344637512644,2021-07-08,"BTC"
-1.82721058299497,0.472485702524938,2021-07-09,"BTC"
-1.7268639071754,0.612116575329196,2021-07-10,"BTC"
-1.67528956884983,0.678477643019696,2021-07-11,"BTC"
-1.61944857664017,0.80859756866264,2021-07-12,"BTC"
-1.65381438402639,0.715973642320267,2021-07-13,"BTC"
-1.60098266266952,0.753066020327484,2021-07-14,"BTC"
-1.62600951986013,0.752327686316401,2021-07-15,"BTC"
-1.61104212224051,0.778744922536396,2021-07-16,"BTC"
-1.6218689656993,0.740465658281282,2021-07-17,"BTC"
-1.55967121395648,0.875363451642917,2021-07-18,"BTC"
-1.55434847455118,0.922305579867571,2021-07-19,"BTC"
-1.59066404381098,0.911765514145272,2021-07-20,"BTC"
-1.66058745926006,0.717233888301705,2021-07-21,"BTC"
-1.76554182847194,0.544893504814445,2021-07-22,"BTC"
-1.60129306650094,0.728290386761267,2021-07-23,"BTC"
-1.67089070548079,0.634064334849522,2021-07-24,"BTC"
-1.68171384767121,0.58101330068379,2021-07-25,"BTC"
-1.67478053199677,0.518872237624222,2021-07-26,"BTC"
-2.30192489100002,-0.458254181137052,2021-07-27,"BTC"
-1.98123263250809,-0.0300806933074272,2021-07-28,"BTC"
-2.0617334176336,-0.165215467971551,2021-07-29,"BTC"
-1.82970066961628,0.058908717257946,2021-07-30,"BTC"
-1.89435701437722,-0.112862523420641,2021-07-31,"BTC"
-1.72389610631342,0.151193917241138,2021-08-01,"BTC"
-1.71163090366015,0.181355645611888,2021-08-02,"BTC"
-1.66512780868602,0.239475406392926,2021-08-03,"BTC"
-1.67628013360549,0.147692840670598,2021-08-04,"BTC"
-1.6667711600518,0.107860659501413,2021-08-05,"BTC"
-1.88640409324816,-0.274540210406649,2021-08-06,"BTC"
-1.94056488979757,-0.427589362623197,2021-08-07,"BTC"
-1.95928347422578,-0.439217865745159,2021-08-08,"BTC"
-1.90682461419215,-0.484441050550555,2021-08-09,"BTC"
-1.96067165274762,-0.53206276945526,2021-08-10,"BTC"
-1.82050781881455,-0.344558398968036,2021-08-11,"BTC"
-1.80443508226647,-0.288646248699661,2021-08-12,"BTC"
-1.77175621231551,-0.48904853005505,2021-08-13,"BTC"
-1.72077220282524,-0.419608055514989,2021-08-14,"BTC"
-1.69831492739362,-0.388396407813987,2021-08-15,"BTC"
-1.68099431976715,-0.327662087732596,2021-08-16,"BTC"
-1.68338637662522,-0.301801461941638,2021-08-17,"BTC"
-1.6675862647054,-0.315487138968189,2021-08-18,"BTC"
-1.66181405981043,-0.42755117911968,2021-08-19,"BTC"
-1.73869776356541,-0.659096673767976,2021-08-20,"BTC"
-1.68616051410631,-0.588181799153364,2021-08-21,"BTC"
-1.78482420637082,-0.759897217241518,2021-08-22,"BTC"
-1.49392252210373,-0.37649903460089,2021-08-23,"BTC"
-1.63382502312981,-0.518896737544741,2021-08-24,"BTC"
-1.63401104028126,-0.677656221002911,2021-08-25,"BTC"
-1.45232107388432,-0.474213206213435,2021-08-26,"BTC"
-1.47523248729271,-0.592235794198909,2021-08-27,"BTC"
-1.45415332238827,-0.614456436119348,2021-08-28,"BTC"
-1.3139888150532,-0.451508450124567,2021-08-29,"BTC"
-1.24400837422388,-0.306011861506214,2021-08-30,"BTC"
-1.35355746295875,-0.476060673084582,2021-08-31,"BTC"
-1.42015828239719,-0.62660137305322,2021-09-01,"BTC"
-1.5064040909376,-0.759882935394007,2021-09-02,"BTC"
-1.52556046052027,-0.802204475932747,2021-09-03,"BTC"
-1.61967476847617,-0.886675772517181,2021-09-04,"BTC"
-1.53572526022599,-0.817473392293206,2021-09-05,"BTC"
-1.44468562917308,-0.723609851642018,2021-09-06,"BTC"
-1.49282980790813,-0.586639616726184,2021-09-07,"BTC"
-1.91268803046781,-1.2835004132471,2021-09-08,"BTC"
-1.61046095953774,-0.87943333672439,2021-09-09,"BTC"
-1.38284226857841,-0.556337889431538,2021-09-10,"BTC"
-1.35710677798513,-0.562501168053265,2021-09-11,"BTC"
-1.28762617004158,-0.504645211748032,2021-09-12,"BTC"
-1.15920402004234,-0.273327221696027,2021-09-13,"BTC"
-1.42986454684707,-0.726038478915258,2021-09-14,"BTC"
-1.40685658873387,-0.72266177687896,2021-09-15,"BTC"
-1.22421265650154,-0.478792320761579,2021-09-16,"BTC"
-1.25155090587445,-0.496122533383504,2021-09-17,"BTC"
-1.18484706257576,-0.445365717030564,2021-09-18,"BTC"
-1.17418349351386,-0.389537573698831,2021-09-19,"BTC"
-1.10120679073024,-0.135379920975856,2021-09-20,"BTC"
-1.33344630497015,-0.436320415164841,2021-09-21,"BTC"
-1.41538899524706,-0.718610908280611,2021-09-22,"BTC"
-1.26495931023041,-0.533022966871103,2021-09-23,"BTC"
-1.20328258965596,-0.347571618503225,2021-09-24,"BTC"
-1.38550993447986,-0.58880648078582,2021-09-25,"BTC"
-1.15307359382527,-0.295540250500393,2021-09-26,"BTC"
-1.11757911824564,-0.237126465044449,2021-09-27,"BTC"
-1.11094447179809,-0.179848335353562,2021-09-28,"BTC"
-1.10519648761586,-0.183240165353286,2021-09-29,"BTC"
-1.12979276568578,-0.307348376350944,2021-09-30,"BTC"
-1.1758024536289,-0.544548011804965,2021-10-01,"BTC"
-1.35937616396559,-0.825068129136104,2021-10-02,"BTC"
-1.12631337277366,-0.52435111006466,2021-10-03,"BTC"
-1.05233129844738,-0.479999791857439,2021-10-04,"BTC"
-1.12428172533592,-0.798058754974018,2021-10-05,"BTC"
-1.20175397478499,-1.0656001160741,2021-10-06,"BTC"
-1.40063302816439,-1.34210692526671,2021-10-07,"BTC"
-1.15788509670388,-1.03637747496186,2021-10-08,"BTC"
-1.11879465762576,-1.01758480820171,2021-10-09,"BTC"
-1.09042574632972,-0.948757862269375,2021-10-10,"BTC"
-1.27403476949778,-1.25611587140658,2021-10-11,"BTC"
-1.33535304453535,-1.2695808723282,2021-10-12,"BTC"
-1.30509536135078,-1.28852296777118,2021-10-13,"BTC"
-1.33854419018677,-1.31595904885184,2021-10-14,"BTC"
-1.28955581581137,-1.38909152051878,2021-10-15,"BTC"
-1.61091707034997,-1.8194780188781,2021-10-16,"BTC"
-1.25773176036641,-1.37021264073841,2021-10-17,"BTC"
-1.13602008995717,-1.24784346210403,2021-10-18,"BTC"
-1.32857665605872,-1.62955812728771,2021-10-19,"BTC"
-1.40307307311677,-1.79117589075501,2021-10-20,"BTC"
-1.33898032323574,-1.55681118888567,2021-10-21,"BTC"
-1.46244464761923,-1.69493672354855,2021-10-22,"BTC"
-1.31480766970479,-1.51536342910312,2021-10-23,"BTC"
-1.06810483357167,-1.1699098502255,2021-10-24,"BTC"
-1.09882757647736,-1.3223084858517,2021-10-25,"BTC"
-1.07729860735139,-1.21191892078285,2021-10-26,"BTC"
-1.08211059694611,-1.18789094959441,2021-10-27,"BTC"
-1.28380927196354,-1.58465343982548,2021-10-28,"BTC"
-1.43868485598255,-1.89292641916841,2021-10-29,"BTC"
-1.17021341078082,-1.51113044439851,2021-10-30,"BTC"
-1.01719752295694,-1.31040427938893,2021-10-31,"BTC"
-0.92413125680629,-1.35259063273094,2021-11-01,"BTC"
-0.999609368063801,-1.55770503285104,2021-11-02,"BTC"
-1.0172720192835,-1.58444191354536,2021-11-03,"BTC"
-0.991498761691179,-1.48865006530475,2021-11-04,"BTC"
-0.920110047372207,-1.37701033949822,2021-11-05,"BTC"
-0.87178904593129,-1.35361684166022,2021-11-06,"BTC"
-0.881292808433051,-1.45138870173053,2021-11-07,"BTC"
-0.791558771389025,-1.48934770285576,2021-11-08,"BTC"
-2.27480944513144,-3.60752720753753,2021-11-09,"BTC"
-1.05828194140442,-1.79916330702319,2021-11-10,"BTC"
-1.19712679452414,-1.99086450615374,2021-11-11,"BTC"
-0.955712310088218,-1.6035898889019,2021-11-12,"BTC"
-0.990810969417552,-1.65288217557712,2021-11-13,"BTC"
